clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
8.672,128,640,133134,96831,1291,13,267,13,769.6,92130,69724,1024,21382,98922,64,0,640
8.649,16,80,62197,32988,1563,75,59,75,168.083,27723,21960,1024,4739,48203,8,0,80
9.195,128,640,131086,96692,1547,19,267,19,811.408,91802,69396,1024,21382,103712,64,0,640
7.984,16,80,62359,35640,2075,68,59,68,345.992,40239,29737,1024,9478,63064,8,0,80
7.307,128,640,126521,97563,2059,12,267,12,1088.638,121544,77756,1024,42764,114297,64,0,640
7.966,56,5,906,1592,32,13,28,13,21.464,849,849,0,0,671,28,0,5
7.966,56,5,992,1760,34,16,30,16,21.708,985,985,0,0,761,28,0,5
9.177,56,10,7754,10703,177,138,49,138,34.411,3778,3178,0,600,5660,28,0,10
7.966,56,5,1078,1928,36,19,32,19,27.406,1141,1141,0,0,852,28,0,5
7.966,56,5,1164,2096,38,22,34,22,28.261,1293,1293,0,0,945,28,0,5
9.177,56,10,7926,11035,181,144,53,144,41.017,3992,3392,0,600,5841,28,0,10
8.644,56,10,8871,17819,322,263,68,263,126.413,5655,4455,0,1200,8082,28,0,10
8.644,56,10,8957,17987,324,266,70,266,130.046,5889,4689,0,1200,8230,28,0,10
8.016,56,10,10052,24943,467,388,87,388,139.462,8031,6231,0,1800,10760,28,0,10
8.423,56,5,936,2044,32,13,28,13,20.576,999,999,0,0,795,28,0,5
7.966,56,5,1102,3101,33,49,29,49,22.31,1356,1356,0,0,1142,28,0,5
8.423,56,8,1194,2223,34,14,29,14,22.22,1119,1119,0,0,980,24,0,8
7.966,56,8,1353,3197,35,42,30,42,23.262,1448,1448,0,0,1237,28,0,8
8.423,56,5,1039,2234,34,17,30,17,21.853,1154,1154,0,0,900,28,0,5
7.966,56,5,1207,3337,35,61,31,61,23.039,1539,1539,0,0,1183,28,0,5
8.423,56,5,1165,2305,37,18,31,18,22.589,1263,1263,0,0,1027,24,0,5
7.966,56,5,1333,3301,37,53,31,53,24.053,1598,1598,0,0,1277,28,0,5
9.687,56,8,3103,7481,177,74,48,74,28.624,2378,2378,0,0,2660,24,0,8
9.694,56,14,9583,13910,169,103,42,103,39.582,7012,7012,0,0,9143,28,0,14
9.634,56,20,15116,11546,305,74,53,74,42.878,7164,5973,0,1191,11829,28,0,20
8.48,56,40,19632,18090,297,98,53,98,53.619,10784,9145,0,1639,15051,28,0,40
9.066,56,8,1260,2274,36,15,29,15,24.685,1167,1167,0,0,913,28,0,8
7.966,56,8,1412,3165,37,35,30,35,26.294,1415,1415,0,0,1337,28,0,8
9.085,56,8,1326,2307,38,16,29,16,26.049,1198,1198,0,0,972,28,0,8
7.966,56,8,1471,3115,39,28,30,28,25.438,1402,1402,0,0,1301,28,0,8
9.066,56,8,1363,2464,38,19,31,19,26.312,1355,1355,0,0,1016,28,0,8
7.966,56,8,1517,3401,39,47,32,47,27.956,1594,1594,0,0,1420,28,0,8
9.085,56,8,1457,2520,41,20,32,20,26.981,1397,1397,0,0,1112,28,0,8
7.966,56,8,1611,3350,41,39,32,39,26.852,1589,1589,0,0,1482,28,0,8
9.725,56,8,3235,7556,181,76,48,76,31.413,2346,2346,0,0,2651,28,0,8
9.732,56,14,9701,13805,173,89,42,89,41.981,6698,6698,0,0,9226,28,0,14
9.672,56,20,15248,11624,309,76,53,76,46.358,7838,6647,0,1191,11856,24,0,20
8.48,56,40,19750,17985,301,84,53,84,56.595,11059,9420,0,1639,15171,23,0,40
8.423,56,5,1142,2424,36,21,32,21,27.249,1333,1333,0,0,1002,28,0,5
7.966,56,5,1312,3573,37,73,33,73,27.392,1738,1738,0,0,1418,28,0,5
8.423,56,8,1400,2603,38,22,33,22,29.808,1426,1426,0,0,1189,24,0,8
7.966,56,8,1563,3669,39,66,34,66,28.509,1814,1814,0,0,1472,28,0,8
8.423,56,5,1245,2614,38,25,34,25,28.128,1506,1506,0,0,1106,28,0,5
7.966,56,5,1417,3809,39,85,35,85,27.904,1882,1882,0,0,1393,28,0,5
8.423,56,5,1371,2685,41,26,35,26,27.764,1586,1586,0,0,1234,24,0,5
7.966,56,5,1543,3773,41,77,35,77,28.332,1962,1962,0,0,1486,28,0,5
9.687,56,8,3309,7853,181,82,52,82,36.641,2646,2646,0,0,2869,24,0,8
9.694,56,14,9763,14366,173,127,46,127,44.565,7034,7034,0,0,9297,28,0,14
9.634,56,20,15322,11918,309,82,57,82,50.791,7517,6326,0,1191,12041,28,0,20
8.48,56,40,19842,18546,301,122,57,122,57.207,11095,9456,0,1639,15258,24,0,40
9.066,56,5,1330,2545,42,23,34,23,26.066,1454,1454,0,0,1064,28,0,5
7.966,56,5,1500,3480,41,57,33,57,27.826,1745,1745,0,0,1602,28,0,5
9.085,56,8,1556,2709,44,24,35,24,28.998,1557,1557,0,0,1222,28,0,8
7.966,56,8,1719,3561,43,50,34,50,27.994,1708,1708,0,0,1622,28,0,8
9.066,56,5,1433,2735,44,27,36,27,28.278,1597,1597,0,0,1168,28,0,5
7.966,56,5,1605,3716,43,69,35,69,25.888,1820,1820,0,0,1641,28,0,5
9.085,56,5,1495,2783,47,28,37,28,26.852,1640,1640,0,0,1231,28,0,5
7.969,56,5,1667,3657,45,61,35,61,27.376,1916,1916,0,0,1672,28,0,5
9.725,56,8,3433,7943,187,84,54,84,34.589,2705,2705,0,0,2877,28,0,8
9.732,56,14,9917,14242,177,111,46,111,43.326,6997,6997,0,0,9514,28,0,14
9.672,56,20,15446,12013,315,84,59,84,51.506,7783,6592,0,1191,12039,24,0,20
8.518,56,40,19966,18426,305,106,57,106,58.463,11204,9565,0,1639,15326,22,0,40
9.164,56,8,5109,12533,322,135,67,135,41.899,3680,3680,0,0,4411,28,0,8
9.171,56,14,16720,23832,305,157,52,157,75.263,11570,11570,0,0,25536,28,0,14
9.751,56,8,5192,12547,324,136,67,136,42.819,3696,3696,0,0,4506,28,0,8
9.758,56,14,16785,23761,307,150,52,150,66.205,11551,11551,0,0,28457,28,0,14
9.164,56,8,5218,12739,324,139,69,139,43.323,3827,3827,0,0,4533,28,0,8
9.171,56,14,16816,24080,307,169,54,169,65.847,11822,11822,0,0,22280,28,0,14
9.751,56,8,5280,12768,327,140,70,140,42.457,3846,3846,0,0,4595,28,0,8
9.758,56,14,16899,24002,309,161,54,161,68.163,11686,11686,0,0,28598,28,0,14
9.319,56,8,4929,16354,467,196,86,196,39.887,3446,3446,0,0,3997,28,0,8
9.326,56,14,23853,32777,441,211,62,211,84.647,16251,16251,0,0,32746,28,0,14
9.242,56,20,16622,21608,595,196,91,196,59.005,9365,8174,0,1191,12876,28,0,20
9.21,56,40,33368,38231,569,206,73,206,98.595,21549,19910,0,1639,37892,26,0,40
9.101,56,20,17575,16603,578,135,72,135,215.88,11534,9152,0,2382,18439,28,0,20
7.966,56,40,23357,26257,561,147,63,147,243.339,16814,13536,0,3278,22571,28,0,40
9.687,56,20,17577,16634,580,136,72,136,215.651,11651,9269,0,2382,17433,28,0,20
7.966,56,40,23416,26202,563,140,63,140,245.106,16926,13648,0,3278,22511,26,0,40
9.101,56,20,17678,16793,580,139,74,139,212.091,11619,9237,0,2382,18563,28,0,20
7.966,56,40,23447,26493,563,159,65,159,252.574,16857,13579,0,3278,22722,24,0,40
9.687,56,20,17676,16840,583,140,75,140,213.67,11978,9596,0,2382,17514,28,0,20
8.518,56,40,23524,26435,565,151,65,151,252.509,17335,14057,0,3278,22661,28,0,40
9.164,56,20,18264,21863,723,196,91,196,218.723,12840,10458,0,2382,17981,28,0,20
9.139,56,40,30209,36594,697,201,73,201,271.448,22155,18877,0,3278,32297,28,0,40
8.016,56,20,19906,21688,851,196,91,196,229.321,15944,12371,0,3573,24457,28,0,20
7.969,56,40,27082,34341,825,196,73,196,352.638,23098,18181,0,4917,29467,28,0,40
7.966,56,5,1326,2286,32,13,28,13,23.12,1141,1141,0,0,1257,28,0,5
7.966,112,5,1352,4955,33,13,29,13,42.542,2457,2457,0,0,1768,0,112,5
7.966,56,8,1582,2547,34,17,29,17,23.594,1286,1286,0,0,1378,24,0,8
7.966,112,8,2047,4723,35,16,30,16,42.976,2568,2568,0,0,1888,0,112,8
7.966,56,8,1805,2647,39,16,30,16,25.748,1382,1382,0,0,1465,24,0,8
7.966,112,14,2557,5001,39,13,32,13,45.502,2733,2733,0,0,2088,0,112,14
7.966,56,5,1416,2490,34,16,30,16,23.463,1294,1294,0,0,1347,28,0,5
7.966,112,5,1444,5231,35,16,31,16,43.636,2584,2584,0,0,1865,0,112,5
7.966,56,5,1543,2642,37,20,31,20,23.157,1461,1461,0,0,1411,24,0,5
7.966,112,5,1571,5619,37,19,31,19,43.379,2843,2843,0,0,1992,0,112,5
7.969,56,5,1747,2785,43,19,33,19,23.89,1554,1554,0,0,1303,24,0,5
7.969,112,5,1764,5730,41,16,31,16,43.725,2760,2760,0,0,1989,0,112,5
7.984,56,11,2356,6839,177,42,49,42,28.145,1857,1857,0,0,1822,24,0,11
8.48,112,14,2417,10763,164,42,37,42,47.207,2879,2879,0,0,2354,0,112,14
9.751,56,8,6931,8356,305,45,48,45,36.319,4681,4681,0,0,5741,28,0,8
8.579,120,26,8367,13424,292,45,41,45,63.827,6958,6958,0,0,8630,8,104,26
8.518,56,40,28841,16829,561,42,61,42,58.212,12739,10365,0,2374,22744,20,0,40
8.48,144,80,40710,26864,548,42,64,42,87.594,19779,16573,0,3206,30152,16,76,80
7.966,56,8,1646,2680,36,21,29,21,26.649,1364,1364,0,0,1370,28,0,8
7.966,112,8,1666,5859,37,19,30,19,40.89,2622,2622,0,0,1880,0,112,8
7.966,56,8,1710,2795,38,25,29,25,27.104,1461,1461,0,0,1363,28,0,8
7.966,112,8,2377,5129,39,22,30,22,41.599,2668,2668,0,0,1872,0,112,8
7.966,56,8,1933,2895,43,24,30,24,27.664,1552,1552,0,0,1451,28,0,8
7.966,112,14,2887,5407,43,19,32,19,42.972,2788,2788,0,0,2074,0,112,14
7.966,56,8,1736,2884,38,24,31,24,26.707,1561,1561,0,0,1461,28,0,8
7.966,112,8,2304,5211,39,22,32,22,43.546,2783,2783,0,0,1974,0,112,8
7.966,56,8,1831,3021,41,28,32,28,28.248,1636,1636,0,0,1492,28,0,8
7.966,112,8,2503,5408,41,25,32,25,42.343,2946,2946,0,0,2072,0,112,8
7.969,56,8,2035,3164,47,27,34,27,29.991,1739,1739,0,0,1514,28,0,8
7.969,112,8,2748,5431,45,22,32,22,42.207,2850,2850,0,0,2067,0,112,8
7.984,56,11,2484,7087,181,50,49,50,31.802,2036,2036,0,0,1808,28,0,11
8.48,112,14,3241,10333,168,48,37,48,46.147,2915,2915,0,0,2339,0,112,14
9.788,56,8,7059,8550,309,53,48,53,43.187,4758,4758,0,0,5854,28,0,8
8.579,120,26,9113,13070,296,51,41,51,62.501,6955,6955,0,0,8237,0,104,26
8.518,56,40,28969,17071,565,50,61,50,67.598,13544,11170,0,2374,22628,24,0,40
8.48,144,80,41820,25920,552,48,64,48,98.65,20232,17026,0,3206,30456,28,72,80
7.977,56,8,2028,2860,46,19,31,19,30.609,1516,1516,0,0,1737,28,0,8
7.966,112,14,2262,6365,45,13,32,13,45.911,2772,2772,0,0,2084,0,112,14
7.977,56,8,2092,2975,48,23,31,23,29.118,1587,1587,0,0,1730,28,0,8
7.966,112,14,3077,5459,47,16,32,16,44.099,2779,2779,0,0,2075,0,112,14
7.966,56,8,2251,3067,53,22,32,22,30.659,1631,1631,0,0,1753,28,0,8
7.966,112,14,3267,5491,51,13,32,13,45.768,2780,2780,0,0,2081,0,112,14
7.977,56,8,2118,3064,48,22,33,22,30.589,1702,1702,0,0,1827,28,0,8
7.966,112,14,3004,5541,47,16,34,16,46.837,2915,2915,0,0,2179,0,112,14
7.966,56,8,2181,3189,51,26,34,26,30.942,1792,1792,0,0,1828,28,0,8
7.966,112,14,3203,5738,49,19,34,19,46.993,3040,3040,0,0,2272,0,112,14
7.966,56,8,2353,3332,57,25,36,25,30.583,1835,1835,0,0,1565,28,0,8
7.969,112,14,3448,5773,53,16,34,16,47.213,3036,3036,0,0,2270,0,112,14
8.609,56,11,2834,7247,191,48,51,48,33.997,2130,2130,0,0,2142,28,0,11
8.48,112,14,3621,10401,176,42,37,42,45.192,2934,2934,0,0,2347,0,112,14
9.183,56,8,7377,8642,319,51,50,51,45.706,4843,4843,0,0,5907,28,0,8
8.579,120,26,9493,13026,304,45,41,45,62.774,7152,7152,0,0,7902,0,104,26
8.593,56,40,29287,17232,575,48,63,48,68.125,13353,10979,0,2374,23010,21,0,40
8.48,144,80,42200,25944,560,42,64,42,99.574,20448,17242,0,3206,31400,29,72,80
7.966,56,5,1506,2694,36,19,32,19,27.121,1465,1465,0,0,1436,28,0,5
7.966,112,5,1536,5507,37,19,33,19,51.122,2748,2748,0,0,1953,0,112,5
7.966,56,8,1762,2955,38,23,33,23,26.872,1602,1602,0,0,1255,24,0,8
7.966,112,8,2231,5275,39,22,34,22,54.1,2875,2875,0,0,2073,0,112,8
7.966,56,8,1985,3055,43,22,34,22,29.588,1721,1721,0,0,1473,24,0,8
7.966,112,14,2741,5553,43,19,36,19,56.543,3051,3051,0,0,2272,0,112,14
7.966,56,5,1596,2898,38,22,34,22,27.61,1620,1620,0,0,1524,28,0,5
7.966,112,5,1966,5211,39,22,35,22,51.787,2909,2909,0,0,2044,0,112,5
7.966,56,5,1723,3050,41,26,35,26,28.396,1798,1798,0,0,1590,24,0,5
7.966,112,5,2197,5423,41,25,35,25,52.923,3132,3132,0,0,2172,0,112,5
7.969,56,5,1927,3193,47,25,37,25,27.773,1828,1828,0,0,1485,24,0,5
7.969,112,5,2442,5446,45,22,35,22,54.968,3087,3087,0,0,2172,0,112,5
7.984,56,11,2522,7231,181,48,53,48,34.052,2179,2179,0,0,2002,24,0,11
8.48,112,14,3088,10415,168,48,41,48,57.462,3177,3177,0,0,2537,0,112,14
9.751,56,8,7104,8772,309,51,52,51,44.479,5006,5006,0,0,5957,28,0,8
8.579,120,26,8953,13224,296,51,45,51,69.921,7161,7161,0,0,7480,0,104,26
8.518,56,40,29014,17217,565,48,65,48,68.073,13254,10880,0,2374,22811,28,0,40
8.48,144,80,41660,26000,552,48,68,48,105.055,20372,17166,0,3206,30317,20,64,80
7.966,56,5,1696,2977,42,27,34,27,28.048,1665,1665,0,0,1500,28,0,5
7.966,112,5,1726,6262,41,25,33,25,44.655,3055,3055,0,0,2149,0,112,5
7.966,56,8,1920,3223,44,31,35,31,28.348,1790,1790,0,0,1589,28,0,8
7.966,112,8,2597,5663,43,28,34,28,45.326,3149,3149,0,0,2237,0,112,8
7.977,56,8,2111,3309,49,30,36,30,29.44,1831,1831,0,0,1642,28,0,8
7.966,112,14,3107,5941,47,25,36,25,49.106,3303,3303,0,0,2436,0,112,14
7.966,56,5,1786,3181,44,30,36,30,28.034,1845,1845,0,0,1591,28,0,5
7.966,112,5,2364,5614,43,28,35,28,45.732,3232,3232,0,0,2240,0,112,5
7.969,56,5,1849,3310,47,34,37,34,26.821,1915,1915,0,0,1592,28,0,5
7.969,112,5,2531,5803,45,31,35,31,44.911,3304,3304,0,0,2304,0,112,5
7.966,56,5,2053,3443,53,33,39,33,27.984,1995,1995,0,0,1611,28,0,5
7.966,112,5,2776,5816,49,28,35,28,45.132,3284,3284,0,0,2298,0,112,5
8.571,56,11,2648,7483,187,56,55,56,32.476,2317,2317,0,0,2003,28,0,11
8.518,112,14,3461,10803,172,54,41,54,49.087,3404,3404,0,0,2703,0,112,14
9.788,56,8,7230,8992,315,59,54,59,43.719,4946,4946,0,0,6037,28,0,8
8.617,120,26,9287,13564,300,57,45,57,64.955,7543,7543,0,0,8981,0,104,26
8.555,56,40,29147,17474,571,56,67,56,68.352,13397,11023,0,2374,22641,28,0,40
8.518,144,80,42008,26370,556,54,68,54,93.626,20606,17400,0,3206,30794,11,72,80
7.966,56,5,2040,3235,54,25,38,25,26.466,1741,1741,0,0,1331,28,0,5
7.966,112,5,2048,6456,49,19,33,19,36.604,2918,2918,0,0,2079,0,112,5
7.966,56,8,2264,3481,56,29,39,29,28.144,1871,1871,0,0,1485,28,0,8
7.966,112,8,3023,5681,51,22,34,22,38.403,3007,3007,0,0,2167,0,112,8
7.966,56,8,2423,3573,61,28,40,28,28.692,1931,1931,0,0,1637,28,0,8
7.966,112,14,3533,5971,55,19,36,19,40.699,3151,3151,0,0,2366,0,112,14
7.966,56,5,2130,3439,56,28,40,28,26.53,1905,1905,0,0,1422,28,0,5
7.966,112,5,2790,5632,51,22,35,22,38.875,3084,3084,0,0,2170,0,112,5
7.966,56,5,2193,3564,59,32,41,32,29.695,2067,2067,0,0,1912,28,0,5
7.966,112,5,2957,5817,53,25,35,25,37.661,3157,3157,0,0,2232,0,112,5
7.966,56,5,2333,3685,65,31,43,31,28.13,2012,2012,0,0,1615,28,0,5
7.966,112,5,3138,5818,57,22,35,22,37.345,3141,3141,0,0,2173,0,112,5
8.646,56,11,2992,7736,199,54,59,54,32.54,2453,2453,0,0,2031,28,0,11
7.966,112,14,3873,10817,180,48,41,48,42.897,3327,3327,0,0,2620,0,112,14
9.183,56,8,7493,9174,327,57,58,57,42.76,5005,5005,0,0,6040,28,0,8
8,120,26,9649,13506,308,51,45,51,56.75,7424,7424,0,0,8453,0,104,26
7.966,56,40,29427,17736,583,54,71,54,67.612,13236,10862,0,2374,23089,28,0,40
7.966,144,80,42370,26418,564,48,68,48,88.089,20019,16813,0,3206,30717,0,76,80
8.683,56,11,2982,10813,322,71,68,71,38.833,2407,2407,0,0,2429,28,0,11
8.582,176,26,4122,17590,295,71,46,71,63.467,4101,4101,0,0,3521,64,48,26
8.683,56,11,3046,10912,324,75,68,75,40.048,2466,2466,0,0,2426,28,0,11
8.582,176,26,5353,15964,297,74,46,74,65.844,4064,4064,0,0,3515,64,48,26
8.71,56,11,3237,10962,329,74,69,74,38.756,2549,2549,0,0,2523,28,0,11
8.582,176,26,5543,15948,301,71,46,71,62.63,4189,4189,0,0,3522,64,48,26
8.683,56,11,3072,11029,324,74,70,74,38.167,2615,2615,0,0,2607,28,0,11
8.582,176,26,5273,16074,297,74,48,74,65.746,4307,4307,0,0,3617,64,48,26
8.702,56,11,3135,11138,327,78,71,78,39.039,2696,2696,0,0,2581,28,0,11
8.574,176,26,5472,16252,299,77,48,77,64.059,4461,4461,0,0,3707,64,48,26
8.048,56,11,3339,11238,333,77,73,77,40.819,2782,2782,0,0,2554,28,0,11
8.574,176,26,5717,16237,303,74,48,74,65.27,4399,4399,0,0,3704,64,48,26
8.771,56,11,3650,13931,467,100,87,100,38.846,2806,2806,0,0,2796,28,0,11
8.593,208,26,6361,19818,426,100,51,100,66.846,4489,4489,0,0,4048,96,0,26
9.475,56,8,8193,14494,595,103,86,103,47.725,5412,5412,0,0,6489,28,0,8
8.678,184,26,11129,20926,554,103,51,103,76.251,7883,7883,0,0,9165,68,40,26
8.73,56,40,30113,24911,851,100,99,100,75.058,14501,12127,0,2374,23513,24,0,40
8.612,208,80,43836,35700,810,100,74,100,118.5,21590,18384,0,3206,33311,96,16,80
9.475,56,8,10564,12020,578,77,67,77,51.535,6916,6916,0,0,8676,28,0,8
8.087,128,26,12460,18713,551,77,46,77,81.397,10401,10401,0,0,10269,16,96,26
10.062,56,8,10628,12114,580,81,67,81,49.773,7038,7038,0,0,8761,28,0,8
8.087,128,26,13109,18050,553,80,46,80,79.688,10089,10089,0,0,10424,16,96,26
10.099,56,8,10787,12160,585,80,68,80,50.218,7151,7151,0,0,8917,28,0,8
8.087,128,26,13299,18024,557,77,46,77,76.166,9881,9881,0,0,10425,16,96,26
9.475,56,8,10647,12236,580,80,69,80,50.753,7073,7073,0,0,8793,28,0,8
8.087,128,26,13039,18165,553,80,48,80,82.949,10424,10424,0,0,10274,16,96,26
10.062,56,8,10710,12346,583,84,70,84,52.346,7118,7118,0,0,8848,28,0,8
8.673,128,26,13206,18352,555,83,48,83,78.104,10050,10050,0,0,10261,16,96,26
10.099,56,8,10850,12437,589,83,72,83,51.567,7137,7137,0,0,8989,24,0,8
8.711,128,26,13387,18325,559,80,48,80,79.591,10354,10354,0,0,10554,16,80,26
9.63,56,11,11360,15267,723,106,87,106,52.906,7866,7866,0,0,9281,28,0,11
8.776,160,26,14127,21906,682,106,51,106,88.172,10700,10700,0,0,12187,48,64,26
9.646,56,8,14207,15594,851,109,86,109,56.193,9265,9265,0,0,11667,28,0,8
8.261,136,26,17135,22727,810,109,51,109,85.732,12518,12518,0,0,13687,24,88,26
9.553,56,40,36120,26231,1107,106,99,106,84.525,19098,16724,0,2374,28300,28,0,40
8.126,160,80,49842,37890,1066,106,74,106,125.793,27882,24676,0,3206,37424,46,60,80
7.984,56,40,32527,22095,1090,71,80,71,287.849,20456,15708,0,4748,33368,24,0,40
7.966,176,80,50199,35878,1063,71,69,71,331.506,31146,24734,0,6412,47417,64,32,80
7.984,56,40,32591,22208,1092,75,80,75,289.564,20732,15984,0,4748,33542,28,0,40
7.966,176,80,51586,34000,1065,74,69,74,332.565,31194,24782,0,6412,46802,64,32,80
8.59,56,40,32622,22288,1097,74,81,74,290.055,20714,15953,0,4761,33251,28,0,40
7.966,176,80,51776,34008,1069,71,69,71,323.394,31042,24630,0,6412,48287,64,24,80
7.984,56,40,32610,22299,1092,74,82,74,286.794,20624,15876,0,4748,33555,28,0,40
7.966,176,80,51506,34086,1065,74,71,74,339.926,31607,25195,0,6412,47308,64,32,80
8.571,56,40,32673,22427,1095,78,83,78,288.108,20738,16012,0,4726,33869,28,0,40
8.518,176,80,51673,34273,1067,77,71,77,332.991,31494,25082,0,6412,47823,64,32,80
8.609,56,40,32685,22550,1101,77,85,77,297.643,20603,15855,0,4748,33301,28,0,40
8.555,176,80,51861,34286,1071,74,71,74,334.79,31570,25158,0,6412,48181,64,32,80
8.702,56,40,33035,26324,1235,100,99,100,285.124,20734,15986,0,4748,33444,28,0,40
8.62,208,80,52594,38958,1194,100,74,100,337.755,31761,25349,0,6412,48821,96,16,80
9.319,56,40,36028,27755,1363,103,99,103,296.493,23502,18754,0,4748,35759,28,0,40
8.024,184,80,55602,40857,1322,103,74,103,354.091,35076,28664,0,6412,51140,72,40,80
8.016,56,40,35957,27541,1619,100,99,100,413.979,28529,21384,0,7145,43800,28,0,40
7.969,208,80,61352,41370,1578,100,74,100,683.94,42865,33247,0,9618,62645,96,16,80
7.966,56,5,1193,3169,32,13,28,13,27.643,1692,1692,0,0,1187,0,56,5
7.966,448,5,2131,16866,33,13,29,13,106.294,8093,8093,0,0,5313,0,448,5
7.966,56,5,1445,3278,34,15,28,15,28.093,1717,1717,0,0,1243,0,56,5
7.966,448,5,2641,13381,35,14,29,14,106.178,8126,8126,0,0,5390,0,448,5
7.966,64,8,1671,3786,39,23,30,23,30.512,2017,2017,0,0,1528,0,48,8
7.966,448,14,2848,14045,39,20,32,20,110.225,8296,8296,0,0,5640,0,448,14
7.966,64,11,1949,4029,49,20,33,20,32.331,2137,2137,0,0,1739,0,48,11
7.966,448,20,3459,14409,47,13,34,13,111.782,8665,8665,0,0,5863,0,448,20
7.966,56,5,1283,3393,34,16,30,16,28.779,1835,1835,0,0,1277,0,56,5
7.966,448,5,2202,17394,35,16,31,16,115.281,8261,8261,0,0,5381,0,448,5
7.966,64,5,1445,3517,37,18,31,18,29.696,2048,2048,0,0,1473,0,48,5
7.966,448,5,2381,19743,37,17,31,17,108.002,8684,8684,0,0,5771,0,448,5
7.969,64,5,1616,3946,43,26,33,26,30.107,2228,2228,0,0,1542,0,48,5
7.969,448,5,2543,20474,41,23,31,23,109.927,8491,8491,0,0,5662,0,448,5
7.966,64,5,1912,4142,55,23,37,23,33.042,2202,2202,0,0,1840,0,48,5
7.966,448,5,2904,21508,49,16,31,16,108.47,8520,8520,0,0,5646,0,448,5
7.984,64,11,2278,8134,177,26,49,26,34.768,2496,2496,0,0,2000,0,48,11
7.966,448,20,3764,27430,161,26,36,26,113.671,9065,9065,0,0,6112,0,448,20
8.635,64,5,11372,12156,305,27,47,27,43.508,5114,5114,0,0,8157,0,44,5
8.635,512,5,27819,44880,289,27,31,27,125.579,17178,17178,0,0,24408,56,384,5
10.062,58,8,8811,9717,561,33,48,33,47.878,5717,5717,0,0,6390,2,54,8
9.764,544,50,30907,67886,545,33,46,33,166.394,29369,29369,0,0,29491,96,352,50
8.518,72,80,55106,30147,1073,26,77,26,91.622,23674,18933,0,4741,42726,8,40,80
8.518,576,80,77772,87786,1057,26,61,26,196.409,40054,35567,0,4487,57755,120,320,80
7.966,56,5,1665,3381,36,17,28,17,25.442,1738,1738,0,0,1265,0,56,5
7.966,448,5,3103,21426,37,15,29,15,83.217,8312,8312,0,0,5406,0,448,5
7.969,56,5,1885,3499,38,19,28,19,25.345,1785,1785,0,0,1289,0,56,5
7.969,448,5,3573,14205,39,16,29,16,82.3,8435,8435,0,0,5444,0,448,5
7.977,64,8,2111,4004,43,27,30,27,27.174,2040,2040,0,0,1574,0,48,8
7.966,448,14,3788,14887,43,22,32,22,85.611,8547,8547,0,0,5696,0,448,14
7.966,64,11,2389,4229,53,24,33,24,29.952,2173,2173,0,0,1785,0,48,11
7.977,448,20,4399,15251,51,15,34,15,86.231,8956,8956,0,0,5919,0,448,20
7.966,56,5,1755,3605,38,20,30,20,26.353,1887,1887,0,0,1359,0,56,5
7.966,448,5,3174,14298,39,18,31,18,84.552,8431,8431,0,0,5476,0,448,5
7.969,64,5,1884,3718,41,22,31,22,26.841,2093,2093,0,0,1521,0,48,5
7.969,448,5,3304,14715,41,19,31,19,86.027,8873,8873,0,0,5809,0,448,5
7.966,64,5,2056,4162,47,30,33,30,28.466,2180,2180,0,0,1582,0,48,5
7.966,448,5,3483,15056,45,25,31,25,84.418,8774,8774,0,0,5726,0,448,5
7.966,64,5,2352,4358,59,27,37,27,28.82,2263,2263,0,0,1888,0,48,5
7.966,448,5,3844,15146,53,18,31,18,82.48,8863,8863,0,0,5700,0,448,5
8.571,64,11,2718,8334,181,30,49,30,31.368,2549,2549,0,0,2045,0,48,11
8.537,448,20,4704,21068,165,28,36,28,88.557,9589,9589,0,0,6179,0,448,20
8.672,64,5,11812,12286,309,31,47,31,44.727,5460,5460,0,0,8137,8,48,5
8.672,512,5,28759,27090,293,29,31,29,99.606,17276,17276,0,0,25638,40,384,5
10.099,58,8,9251,9847,565,37,48,37,45.446,5782,5782,0,0,6374,0,54,8
9.802,544,50,31843,44304,549,35,46,35,138.456,29307,29307,0,0,30932,88,352,50
8.555,72,80,55546,30365,1077,30,77,30,91.377,23919,19178,0,4741,43179,0,40,80
8.555,576,80,78712,60548,1061,28,61,28,170.017,39913,35426,0,4487,58325,116,320,80
7.977,72,8,1893,4255,46,33,31,33,34.998,2198,2198,0,0,1676,16,40,8
7.966,448,14,3037,23318,45,27,32,27,90.636,8426,8426,0,0,5627,0,448,14
7.966,72,8,2113,4371,48,35,31,35,36.1,2230,2230,0,0,1697,16,40,8
7.966,448,14,3507,15155,47,28,32,28,91.49,8547,8547,0,0,5644,0,448,14
7.966,80,8,2115,4718,53,43,32,43,36.497,2402,2402,0,0,1820,24,32,8
7.966,448,14,3234,15401,51,34,32,34,91.159,8535,8535,0,0,5632,0,448,14
7.966,80,11,2425,4952,63,40,35,40,38.011,2540,2540,0,0,2063,24,32,11
7.966,448,20,3853,15805,59,27,34,27,89.251,8914,8914,0,0,4323,0,448,20
7.977,72,8,1983,4479,48,36,33,36,35.284,2346,2346,0,0,1766,16,40,8
7.966,448,14,3108,15246,47,30,34,30,92.725,8582,8582,0,0,5701,0,448,14
