clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
8.847,32,26,6787,6502,145,21,18,21,44.591,4095,3775,320,0,5869,16,0,26
8.881,8,26,6104,5043,139,21,18,21,38.732,3254,2934,320,0,5153,4,0,26
8.847,32,26,6618,6488,140,21,19,21,45.49,3996,3676,320,0,5754,16,0,26
8.858,8,26,6170,5270,142,25,19,25,39.073,3363,3043,320,0,5220,4,0,26
8.858,32,26,6686,6692,142,24,19,24,44.91,4081,3761,320,0,5790,16,0,26
9.206,8,26,6377,5364,148,24,21,24,38.341,3345,3025,320,0,5421,4,0,26
8.835,32,26,6818,6608,146,21,19,21,44.138,4029,3709,320,0,5856,16,0,26
9.297,8,26,10344,8213,283,20,36,20,45.785,5757,5373,384,0,9789,4,0,26
9.229,32,26,9964,9580,270,20,23,20,49.471,5723,5339,384,0,9178,16,0,26
9.461,8,26,11504,8475,411,23,36,23,46.225,6391,6007,384,0,10148,4,0,26
9.379,32,26,11661,10234,398,23,23,23,52.609,7633,7249,384,0,10669,16,0,26
9.263,8,40,31968,17338,667,20,43,20,77.376,15721,12965,384,2372,25816,4,0,40
8.881,32,160,48356,30255,654,20,78,20,166.128,29783,23955,384,5444,36916,16,0,160
8.952,8,26,6196,6480,266,40,17,40,39.22,4468,4148,320,0,5469,4,0,26
8.928,24,26,8502,7986,267,24,18,24,46.563,5759,5439,320,0,7778,8,8,26
8.952,8,26,6260,6609,268,44,17,44,37.752,4266,3946,320,0,5254,4,0,26
8.928,24,26,8561,8175,269,27,18,27,45.559,5748,5428,320,0,7167,8,8,26
9.345,8,26,6412,6619,273,43,18,43,38.652,4314,3994,320,0,5402,4,0,26
8.928,24,26,8697,8047,273,24,18,24,46.639,5771,5451,320,0,7830,8,8,26
8.952,8,26,6224,6587,267,40,18,40,39.96,4300,3980,320,0,5268,4,0,26
8.928,24,26,8528,8093,268,24,19,24,48.354,5984,5664,320,0,7312,8,8,26
8.952,8,26,6290,6715,270,44,19,44,40.076,4378,4058,320,0,5325,4,0,26
9.322,24,26,8596,8279,270,27,19,27,47.143,6156,5836,320,0,7361,8,8,26
9.356,8,26,6497,6770,276,43,21,43,40.047,4462,4142,320,0,5529,4,0,26
9.344,24,26,8728,8146,274,24,19,24,45.86,5950,5630,320,0,7738,8,8,26
9.439,8,26,10151,8778,411,39,36,39,46.213,6451,6067,384,0,9449,4,0,26
9.379,32,26,11253,10086,398,23,23,23,52.753,7327,6943,384,0,10199,16,0,26
9.628,8,26,11882,9167,539,42,36,42,48.32,7930,7546,384,0,10676,4,0,26
9.129,28,26,12510,10735,526,26,23,26,52.648,8760,8376,384,0,10682,12,4,26
9.449,8,40,32334,18736,795,39,43,39,82.287,16760,14004,384,2372,26338,4,0,40
8.952,32,160,49269,32020,782,23,78,23,168.542,31000,25172,384,5444,37458,16,0,160
8.835,8,40,29610,14713,522,69,24,69,64.782,12757,10065,320,2372,23298,4,0,40
8.419,32,160,45595,27139,523,21,73,21,157.763,26748,20984,320,5444,35302,16,0,160
8.835,8,40,29674,14858,524,73,24,73,71.827,13113,10469,320,2324,23733,4,0,40
8.419,32,160,45654,27344,525,24,73,24,162.757,25961,20197,320,5444,33940,16,0,160
9.24,8,40,29794,14890,529,72,25,72,71.534,12940,10248,320,2372,23503,4,0,40
8.419,32,160,45790,27254,529,21,73,21,162.831,27428,21664,320,5444,34083,16,0,160
8.835,8,40,29638,14808,523,69,25,69,72.967,12779,10087,320,2372,23429,4,0,40
8.419,32,160,45621,27234,524,21,74,21,168.286,26015,20251,320,5444,33816,16,0,160
9.229,8,40,29704,14955,526,73,26,73,74.84,12829,10137,320,2372,23400,4,0,40
8.813,32,160,45689,27441,526,24,74,24,163.398,26681,20917,320,5444,33904,16,0,160
9.251,8,40,29847,15049,532,72,28,72,74.27,13122,10430,320,2372,23557,4,0,40
8.835,32,160,45821,27349,530,21,74,21,161.646,26697,20933,320,5444,34045,16,0,160
9.32,8,40,32044,18091,667,68,43,68,76.756,14528,11772,384,2372,25906,4,0,40
9.206,32,160,48351,30687,654,20,78,20,170.04,28915,23087,384,5444,37946,16,0,160
9.092,8,40,33263,19198,795,71,43,71,77.481,15535,12779,384,2372,26489,4,0,40
8.952,32,160,49672,32331,782,23,78,23,177.019,30860,25032,384,5444,38606,16,0,160
8.905,8,40,33455,19176,1051,68,43,68,174.862,21389,16261,384,4744,33784,4,0,40
8.813,32,160,48226,31782,1038,20,78,20,301.058,37323,26051,384,10888,44172,16,0,160
8.419,8,5,3238,2331,14,7,12,7,17.192,1792,1280,512,0,2118,0,8,5
8.419,64,5,3234,3516,15,7,13,7,37.052,2932,2420,512,0,3030,0,64,5
8.419,8,5,3388,2446,16,9,12,9,17.091,1826,1314,512,0,2219,0,8,5
8.419,64,5,3562,3859,17,8,13,8,34.701,3020,2508,512,0,3139,0,64,5
8.419,16,8,3676,2936,21,17,14,17,21.947,2010,1498,512,0,2485,8,0,8
8.419,64,14,3939,4497,21,14,16,14,42.507,3224,2712,512,0,3445,0,64,14
8.881,16,11,3986,3170,31,14,17,14,24.324,2114,1602,512,0,2702,8,0,11
8.847,64,17,4383,4437,29,7,17,7,44.425,3367,2855,512,0,3699,0,64,17
8.419,8,5,3273,2446,15,7,13,7,19.226,1947,1435,512,0,2158,0,8,5
8.419,64,5,3266,3631,16,7,14,7,41.333,3110,2598,512,0,3070,0,64,5
8.419,16,5,3437,2568,18,9,14,9,20.018,2078,1566,512,0,2355,8,0,5
8.419,64,5,3465,3970,18,8,14,8,39.088,3260,2748,512,0,3236,0,64,5
8.847,16,5,3611,3001,24,17,16,17,20.087,2210,1698,512,0,2455,8,0,5
8.847,64,5,3597,4245,22,14,14,14,38.266,3283,2771,512,0,3305,0,64,5
8.419,16,5,3910,3203,36,14,20,14,20.688,2239,1727,512,0,2765,8,0,5
8.419,64,5,3960,4049,30,7,14,7,36.647,3317,2805,512,0,3548,0,64,5
9.275,16,8,7132,7059,159,6,32,6,29.445,4059,3419,640,0,6224,8,0,8
8.881,128,50,9429,10867,143,6,30,6,87.305,7224,6570,654,0,8272,64,0,50
9.092,8,5,13402,10786,287,7,31,7,27.28,5293,4653,640,0,9444,0,8,5
9.092,64,5,12774,11324,271,7,15,7,42.582,6629,5989,640,0,9360,0,64,5
9.313,10,8,10806,8446,543,13,32,13,32.237,5863,5215,648,0,7906,2,6,8
9.667,80,50,13894,12910,527,13,30,13,82.079,8950,8310,640,0,10399,16,48,50
8.835,16,80,57029,28724,1055,6,61,6,109.762,24149,18770,640,4739,44070,8,0,80
8.847,128,640,123630,88466,1039,6,269,6,533.096,85758,63736,640,21382,95623,64,0,640
8.419,8,5,3410,2410,16,8,12,8,16.339,1743,1231,512,0,2224,0,8,5
8.419,64,5,3584,3611,17,8,13,8,34.682,2968,2456,512,0,3143,0,64,5
8.419,8,5,3529,2523,18,10,12,10,16.411,1778,1266,512,0,2294,0,8,5
8.419,64,5,3881,3952,19,9,13,9,32.539,3007,2495,512,0,3222,0,64,5
8.847,16,8,3831,3021,23,18,14,18,21.308,2049,1537,512,0,2571,8,0,8
8.419,64,14,4258,4590,23,15,16,15,39.801,3241,2729,512,0,3528,0,64,14
8.419,16,11,4141,3268,33,15,17,15,23.155,2132,1620,512,0,2782,8,0,11
8.858,64,17,4702,4544,31,8,17,8,41.524,3457,2945,512,0,3782,0,64,17
8.419,8,5,3445,2525,17,8,13,8,17.884,1954,1442,512,0,2263,0,8,5
8.419,64,5,3616,5166,18,8,14,8,39.618,3114,2602,512,0,3180,0,64,5
8.419,16,5,3577,2641,20,10,14,10,20.392,2104,1592,512,0,2427,8,0,5
8.419,64,5,3783,6939,20,9,14,9,37.136,3255,2743,512,0,3315,0,64,5
8.858,16,5,3765,3080,26,18,16,18,18.462,2241,1729,512,0,2541,8,0,5
8.858,64,5,3916,7216,24,15,14,15,35.01,3371,2859,512,0,3388,0,64,5
8.813,16,5,4065,3298,38,15,20,15,19.815,2239,1727,512,0,2842,8,0,5
8.813,64,5,4279,7032,32,8,14,8,33.445,3304,2792,512,0,3625,0,64,5
9.275,16,8,7287,7141,161,7,32,7,27.079,4134,3494,640,0,6336,8,0,8
8.858,128,50,9748,15757,145,7,30,7,84.375,6965,6319,646,0,8293,64,0,50
9.486,8,5,13545,10819,289,8,31,8,27.647,5319,4679,640,0,9667,0,8,5
9.486,64,5,13093,12101,273,8,15,8,40.565,6963,6323,640,0,9533,0,64,5
9.707,10,8,10953,8478,545,14,32,14,30.999,5663,5023,640,0,7880,2,6,8
9.678,80,50,14213,13687,529,14,30,14,78.569,9020,8380,640,0,10394,16,48,50
9.229,16,80,57184,28823,1057,7,61,7,112.046,23883,18504,640,4739,44163,8,0,80
8.858,128,640,123949,89283,1041,7,269,7,535.679,85405,63383,640,21382,95715,64,0,640
8.419,8,14,3943,3048,20,14,15,14,24.578,2034,1522,512,0,2598,0,8,14
8.419,64,14,3939,4237,21,14,16,14,42.35,3216,2704,512,0,3445,0,64,14
8.419,8,14,4062,3161,22,16,15,16,24.379,2107,1595,512,0,2666,0,8,14
8.419,64,14,4236,4578,23,15,16,15,38.483,3242,2730,512,0,3524,0,64,14
8.419,16,14,4190,3530,27,24,16,24,27.085,2229,1717,512,0,2842,8,0,14
8.419,64,14,4133,4874,27,21,16,21,40.974,3265,2753,512,0,3544,0,64,14
8.881,16,14,4340,3670,37,21,18,21,28.043,2313,1801,512,0,2956,8,0,14
8.847,64,17,4577,4830,35,14,17,14,42.295,3419,2907,512,0,3794,0,64,17
8.419,8,14,3978,3163,21,14,16,14,27.494,2178,1666,512,0,2638,0,8,14
8.419,64,14,3971,6272,22,14,17,14,47.825,3382,2870,512,0,3483,0,64,14
8.419,16,14,4110,3270,24,16,17,16,28.091,2315,1803,512,0,2794,8,0,14
8.419,64,14,4138,8036,24,15,17,15,44.012,3474,2962,512,0,3617,0,64,14
8.847,16,14,4284,3699,30,24,19,24,28.048,2480,1968,512,0,2902,8,0,14
8.847,64,14,4270,8307,28,21,17,21,42.023,3543,3031,512,0,3689,0,64,14
8.419,16,14,4584,3916,42,21,23,21,28.211,2576,2064,512,0,3230,8,0,14
8.419,64,14,4634,8126,36,14,17,14,40.848,3530,3018,512,0,3931,0,64,14
9.24,16,14,7646,7630,165,13,34,13,33.175,4272,3632,640,0,6590,8,0,14
8.881,128,50,9623,16461,149,13,30,13,83.789,6881,6241,640,0,8151,64,0,50
9.092,8,14,14076,11453,293,14,34,14,34.213,5637,4997,640,0,9990,0,8,14
9.092,64,14,13448,13195,277,14,18,14,46.262,7301,6661,640,0,9909,0,64,14
9.313,10,14,11324,8969,549,20,34,20,37.796,6136,5488,648,0,8490,2,6,14
9.667,80,50,14088,14385,533,20,30,20,81.416,9159,8519,640,0,10886,16,48,50
8.835,16,80,57223,29061,1061,13,61,13,115.024,24731,19352,640,4739,44298,8,0,80
8.847,128,640,123824,90008,1045,13,269,13,541.132,85862,63840,640,21382,95913,64,0,640
8.858,8,14,4230,2857,28,7,15,7,25.318,2127,1615,512,0,2882,0,8,14
8.847,64,17,4383,4437,29,7,17,7,44.544,3392,2880,512,0,3697,0,64,17
8.881,8,14,4349,2980,30,9,15,9,25.043,2115,1603,512,0,2952,0,8,14
8.858,64,17,4694,4800,31,8,17,8,40.433,3476,2964,512,0,3780,0,64,17
8.419,16,14,4477,3346,35,17,16,17,27.248,2375,1863,512,0,3122,8,0,14
8.847,64,17,4577,5090,35,14,17,14,41.617,3419,2907,512,0,3790,0,64,17
8.824,16,14,4627,3465,45,14,18,14,28.018,2384,1872,512,0,3237,8,0,14
8.419,64,17,4861,4905,43,7,17,7,42.389,3653,3141,512,0,3945,0,64,17
8.858,8,14,4265,2972,29,7,16,7,27.843,2294,1782,512,0,2930,0,8,14
8.847,64,17,4415,4552,30,7,18,7,49.167,3555,3043,512,0,3735,0,64,17
8.881,16,14,4397,3073,32,9,17,9,27.721,2404,1892,512,0,3025,8,0,14
8.858,64,17,4582,4873,32,8,18,8,46.236,3735,3223,512,0,3870,0,64,17
8.419,16,14,4571,3506,38,17,19,17,28.35,2578,2066,512,0,3188,8,0,14
8.419,64,17,4714,5146,36,14,18,14,43.479,3710,3198,512,0,3949,0,64,17
8.847,16,14,4870,3699,50,14,23,14,28.365,2695,2175,520,0,3517,8,0,14
8.835,64,17,5077,4941,44,7,18,7,43.205,3850,3338,512,0,4169,0,64,17
9.285,16,14,7933,7423,173,6,34,6,34.758,4415,3775,640,0,6885,8,0,14
8.881,128,50,9907,11239,157,6,30,6,83.508,7143,6489,654,0,8296,64,0,50
9.52,8,14,14363,11184,301,7,34,7,34.543,5873,5233,640,0,10141,0,8,14
9.508,64,17,13892,12119,285,7,19,7,50.49,7458,6818,640,0,10258,0,64,17
9.74,10,14,11611,8696,557,13,34,13,42.34,7253,6613,640,0,9447,2,6,14
9.258,80,50,14372,13180,541,13,30,13,83.291,9647,9007,640,0,12250,16,48,50
9.263,16,80,57254,28857,1069,6,61,6,119.977,25307,19928,640,4739,44314,8,0,80
8.847,128,640,124108,88874,1053,6,269,6,532.955,85783,63761,640,21382,96213,64,0,640
8.419,8,5,3267,2446,15,7,13,7,18.912,2159,1647,512,0,2291,0,8,5
8.419,64,5,3266,3631,16,7,14,7,41.06,3081,2569,512,0,3078,0,64,5
8.419,8,5,3417,2561,17,9,13,9,18.841,1986,1474,512,0,2322,0,8,5
8.419,64,5,3594,3974,18,8,14,8,38.439,3126,2614,512,0,3176,0,64,5
8.419,16,8,3705,3051,22,17,15,17,24.364,2197,1685,512,0,2520,8,0,8
8.419,64,14,3971,4612,22,14,17,14,47.92,3390,2878,512,0,3482,0,64,14
8.881,16,11,4015,3285,32,14,18,14,26.27,2306,1794,512,0,2736,8,0,11
8.847,64,17,4415,4552,30,7,18,7,50.216,3549,3037,512,0,3736,0,64,17
8.419,8,5,3302,2561,16,7,14,7,22.249,2044,1532,512,0,2193,0,8,5
8.419,64,5,3298,3746,17,7,15,7,49.065,3254,2742,512,0,3106,0,64,5
8.419,16,5,3466,2683,19,9,15,9,23.293,2196,1684,512,0,2398,8,0,5
8.419,64,5,3497,4085,19,8,15,8,46.471,3416,2904,512,0,3275,0,64,5
8.847,16,5,3640,3116,25,17,17,17,23.39,2325,1813,512,0,2491,8,0,5
8.847,64,5,3629,4360,23,14,15,14,43.176,3445,2933,512,0,3339,0,64,5
8.419,16,5,3939,3318,37,14,21,14,23.587,2352,1840,512,0,2805,8,0,5
8.419,64,5,3992,4164,31,7,15,7,42.84,3432,2920,512,0,3579,0,64,5
9.275,16,8,7161,7174,160,6,33,6,31.25,4135,3495,640,0,6173,8,0,8
8.881,128,50,9461,10982,144,6,31,6,93.835,7171,6517,654,0,8193,64,0,50
9.092,8,5,13431,10917,288,7,32,7,29.713,5426,4786,640,0,9445,0,8,5
9.092,64,5,12806,11455,272,7,16,7,46.446,6959,6319,640,0,9425,0,64,5
9.313,10,8,10839,8577,544,13,33,13,35.957,5766,5126,640,0,7800,2,6,8
9.667,80,50,13926,13041,528,13,31,13,88.385,9194,8554,640,0,10300,16,48,50
8.835,16,80,57058,28839,1056,6,62,6,116.264,24325,18946,640,4739,44269,8,0,80
8.847,128,640,123662,88581,1040,6,270,6,549.21,85998,63976,640,21382,91581,64,0,640
8.419,8,5,3463,2521,17,8,13,8,19.761,2020,1508,512,0,2382,0,8,5
8.419,64,5,3430,3730,18,8,14,8,39.411,3556,3044,512,0,3472,0,64,5
8.419,8,5,3581,2630,19,10,13,10,19.194,2058,1546,512,0,2450,0,8,5
8.419,64,5,3726,4067,20,9,14,9,35.716,3729,3217,512,0,3527,0,64,5
8.847,16,8,3837,3105,24,18,15,18,23.92,2258,1746,512,0,2684,8,0,8
8.419,64,14,4103,4696,24,15,17,15,44.75,3738,3226,512,0,3848,0,64,14
8.419,16,11,4147,3336,34,15,18,15,26.731,2493,1981,512,0,2903,8,0,11
8.858,64,17,4547,4633,32,8,18,8,46.685,3934,3422,512,0,4088,0,64,17
8.419,8,5,3498,2636,18,8,14,8,21.935,2089,1577,512,0,2391,0,8,5
8.419,64,5,3462,3845,19,8,15,8,45.997,3649,3137,512,0,3500,0,64,5
8.419,16,5,3598,2737,21,10,15,10,23.044,2286,1774,512,0,2530,8,0,5
8.419,64,5,3597,4163,21,9,15,9,42.821,3855,3343,512,0,3604,0,64,5
8.858,16,5,3772,3168,27,18,17,18,22.691,2478,1966,512,0,2675,8,0,5
8.858,64,5,3729,4436,25,15,15,15,40.448,3778,3266,512,0,3658,0,64,5
8.813,16,5,4071,3366,39,15,21,15,23.387,2406,1894,512,0,2935,8,0,5
8.813,64,5,4092,4236,33,8,15,8,39.237,3781,3269,512,0,3911,0,64,5
9.275,16,8,7293,7225,162,7,33,7,30.77,4242,3602,640,0,6408,8,0,8
8.858,128,50,9561,11057,146,7,31,7,89.465,7403,6749,654,0,8063,64,0,50
9.486,8,5,13595,10966,290,8,32,8,30.66,5858,5218,640,0,9614,0,8,5
9.486,64,5,12938,12248,274,8,16,8,45.679,7872,7232,640,0,9843,0,64,5
9.707,10,8,10971,8610,546,14,33,14,33.181,5748,5108,640,0,7928,2,6,8
9.678,80,50,14026,13819,530,14,31,14,83.113,9705,9041,664,0,10586,16,48,50
9.229,16,80,57190,28891,1058,7,62,7,120.863,24135,18756,640,4739,44233,8,0,80
8.858,128,640,123762,89389,1042,7,270,7,538.015,85962,63940,640,21382,91668,64,0,640
8.847,8,5,3595,2796,21,14,13,14,19.818,2147,1635,512,0,2449,0,8,5
8.847,64,5,3594,3985,22,14,14,14,37.903,3448,2936,512,0,3426,0,64,5
8.858,8,5,3714,2907,23,16,13,16,19.063,2187,1675,512,0,2516,0,8,5
8.858,64,5,3890,4320,24,15,14,15,34.15,3488,2976,512,0,3499,0,64,5
8.881,16,8,3937,3369,28,24,15,24,24.171,2324,1812,512,0,2724,8,0,8
8.847,64,14,4267,4947,28,21,17,21,43.123,3655,3143,512,0,3807,0,64,14
8.813,16,11,4279,3619,38,21,18,21,25.594,2480,1968,512,0,2972,8,0,11
8.419,64,17,4711,4886,36,14,18,14,43.94,3824,3312,512,0,4068,0,64,17
8.847,8,5,3630,2911,22,14,14,14,22.548,2246,1734,512,0,2489,0,8,5
8.847,64,5,3626,4100,23,14,15,14,44.076,3593,3081,512,0,3465,0,64,5
8.858,16,5,3730,3010,25,16,15,16,23.322,2373,1861,512,0,2626,8,0,5
8.858,64,5,3761,4416,25,15,15,15,39.841,3725,3213,512,0,3575,0,64,5
8.419,16,5,3840,3419,31,24,17,24,22.639,2483,1971,512,0,2686,8,0,5
8.419,64,5,3829,4667,29,21,15,21,37.459,3657,3145,512,0,3580,0,64,5
8.835,16,5,4139,3633,43,21,21,21,23.179,2580,2060,520,0,3016,8,0,5
8.835,64,5,4192,4483,37,14,15,14,35.456,3661,3149,512,0,3818,0,64,5
9.275,16,8,7361,7478,166,13,33,13,31.048,4377,3737,640,0,6407,8,0,8
8.858,128,50,9725,11301,150,13,31,13,84.599,7200,6560,640,0,7952,64,0,50
9.508,8,5,13727,11201,294,14,32,14,28.547,5523,4875,648,0,9781,0,8,5
9.508,64,5,13102,12943,278,14,16,14,45.237,7786,7146,640,0,10046,0,64,5
9.729,10,8,11035,8831,550,20,33,20,33.975,5809,5169,640,0,7999,2,6,8
9.258,80,50,14126,14502,534,20,31,20,82.6,9296,8656,640,0,10575,16,48,50
9.251,16,80,57258,29165,1062,13,62,13,117.722,24085,18706,640,4739,44373,8,0,80
8.419,128,640,123862,90113,1046,13,270,13,542.81,85895,63873,640,21382,91765,64,0,640
8.419,8,5,3958,2600,29,7,13,7,19.593,2169,1657,512,0,2820,0,8,5
8.419,64,5,3960,4049,30,7,14,7,37.798,3301,2781,520,0,3543,0,64,5
8.813,8,5,4077,2723,31,9,13,9,19.052,2150,1638,512,0,2888,0,8,5
8.813,64,5,4271,4408,32,8,14,8,32.517,3306,2794,512,0,3625,0,64,5
8.824,16,8,4301,3186,36,17,15,17,23.733,2248,1736,512,0,3097,8,0,8
8.419,64,14,4634,5026,36,14,17,14,40.891,3663,3151,512,0,3927,0,64,14
8.858,16,11,4642,3414,46,14,18,14,26.201,2455,1943,512,0,3350,8,0,11
8.835,64,17,5077,4941,44,7,18,7,42.428,3846,3334,512,0,4171,0,64,17
8.419,8,5,3993,2715,30,7,14,7,23.275,2205,1693,512,0,2859,0,8,5
8.419,64,5,3992,4164,31,7,15,7,42.943,3448,2928,520,0,3593,0,64,5
8.813,16,5,4093,2810,33,9,15,9,22.356,2247,1735,512,0,2990,8,0,5
8.813,64,5,4127,4476,33,8,15,8,38.46,3559,3047,512,0,3681,0,64,5
8.835,16,5,4203,3235,39,17,17,17,23.276,2441,1921,520,0,3044,8,0,5
8.835,64,5,4195,4743,37,14,15,14,36.268,3544,3032,512,0,3686,0,64,5
8.813,16,5,4406,3436,51,14,21,14,22.897,2470,1958,512,0,3252,8,0,5
8.813,64,5,4462,4563,45,7,15,7,35.094,3654,3142,512,0,3820,0,64,5
9.275,16,8,7628,7268,174,6,33,6,30.095,4259,3619,640,0,6694,8,0,8
8.858,128,50,10091,11359,158,6,31,6,83.14,7274,6634,640,0,8515,64,0,50
9.111,8,5,14090,10945,302,7,32,7,29.924,5889,5249,640,0,10098,0,8,5
9.111,64,5,13468,11747,286,7,16,7,42.633,6867,6227,640,0,10103,0,64,5
9.331,10,8,11302,8557,558,13,33,13,34.541,5869,5229,640,0,8427,2,6,8
9.674,80,50,14492,13304,542,13,31,13,80.906,9390,8750,640,0,11099,16,48,50
8.847,16,80,57269,28964,1070,6,62,6,118.505,24112,18733,640,4739,44367,8,0,80
8.835,128,640,124228,88968,1054,6,270,6,532.867,87689,65667,640,21382,92149,64,0,640
8.881,16,50,8400,6570,138,13,25,13,55.894,4259,3605,654,0,6306,8,0,50
8.881,128,50,9427,11096,139,13,26,13,84.777,7001,6355,646,0,8082,64,0,50
8.881,16,50,8519,6680,140,15,25,15,56.073,4288,3634,654,0,6373,8,0,50
8.858,128,50,9738,11442,141,14,26,14,81.078,7071,6417,654,0,8173,64,0,50
8.881,16,50,9127,7113,145,23,26,23,59.757,4702,4048,654,0,7284,8,0,50
8.881,128,50,9621,11670,145,20,26,20,82.204,6962,6308,654,0,8139,64,0,50
8.881,16,50,9277,7212,155,20,28,20,58.953,4795,4141,654,0,7405,8,0,50
8.881,128,50,9905,11468,153,13,26,13,83.492,7045,6405,640,0,8295,64,0,50
8.881,16,50,8435,6685,139,13,26,13,60.041,4394,3740,654,0,6349,8,0,50
8.881,128,50,9459,11211,140,13,27,13,90.502,7035,6381,654,0,8084,64,0,50
8.881,16,50,8567,6811,142,15,27,15,59.475,4484,3838,646,0,6700,8,0,50
8.858,128,50,9594,11526,142,14,27,14,86.933,7313,6667,646,0,7933,64,0,50
8.881,16,50,9221,7276,148,23,29,23,60.248,4976,4322,654,0,7421,8,0,50
8.858,128,50,9726,11790,146,20,27,20,84.976,7246,6600,646,0,8294,64,0,50
8.881,16,50,9520,7432,160,20,33,20,60.413,5039,4385,654,0,7697,8,0,50
8.858,128,50,10089,11588,154,13,27,13,84.629,7266,6604,662,0,8554,64,0,50
9.285,16,50,13282,11256,283,12,44,12,69.419,7329,6553,776,0,11810,8,0,50
8.847,128,50,13189,15439,267,12,28,12,89.266,9609,8841,768,0,11706,64,0,50
9.554,16,50,19045,14115,411,13,44,13,68.886,8534,7766,768,0,14519,8,0,50
9.554,128,50,18424,17499,395,13,28,13,91.385,10622,9854,768,0,14477,64,0,50
9.775,16,50,15873,11421,667,19,44,19,70.91,8386,7616,768,2,12728,8,0,50
9.663,128,50,17400,17365,651,19,28,19,92.202,11615,10847,768,0,14353,64,0,50
9.251,16,80,59248,31109,1179,12,59,12,125.919,27215,21708,768,4739,47015,8,0,80
8.481,128,640,126880,92066,1163,12,267,12,552.818,88410,66260,768,21382,95650,64,0,640
9.332,16,50,11475,8796,266,22,25,22,62.503,6963,6323,640,0,9027,8,0,50
9.092,64,5,11814,11313,267,14,11,14,42.998,6864,6224,640,0,9448,0,64,5
9.343,16,50,11594,8864,268,24,25,24,62.124,6861,6213,648,0,9032,8,0,50
9.486,64,5,12113,11610,269,15,11,15,38.006,6371,5731,640,0,9478,0,64,5
9.367,16,50,11658,9114,273,32,26,32,64.696,7046,6396,650,0,9251,8,0,50
9.092,64,14,12488,12244,273,21,14,21,46.531,7120,6480,640,0,9910,0,64,14
9.322,16,50,11844,9119,283,29,28,29,64.529,7179,6539,640,0,9363,8,0,50
9.508,64,17,12932,12108,281,14,15,14,49.739,7236,6588,648,0,10370,0,64,17
9.332,16,50,11510,8927,267,22,26,22,64.538,7003,6363,640,0,8951,8,0,50
9.092,64,5,11846,11444,268,14,12,14,50.095,7338,6698,640,0,9767,0,64,5
9.343,16,50,11610,9031,270,24,27,24,64.853,6992,6352,640,0,9098,8,0,50
9.486,64,5,12013,11757,270,15,12,15,42.234,6834,6194,640,0,9659,0,64,5
8.928,16,50,11720,9306,276,32,29,32,65.391,7315,6649,666,0,9272,8,0,50
9.508,64,5,12145,11992,274,21,12,21,41.601,6829,6189,640,0,9789,0,64,5
9.344,16,50,12019,9498,288,29,33,29,65.691,7396,6756,640,0,9512,8,0,50
9.111,64,5,12508,11736,282,14,12,14,40.784,6996,6356,640,0,10061,0,64,5
9.092,16,50,14693,12013,411,21,44,21,71.525,9005,8237,768,0,12602,8,0,50
9.554,128,50,17464,17067,395,13,28,13,90.824,9956,9188,768,0,14514,64,0,50
9.655,16,50,21607,15236,539,22,44,22,74.078,11103,10335,768,0,16777,8,0,50
9.386,64,5,21324,17743,523,14,13,14,48.979,11245,10477,768,0,16783,0,64,5
9.876,16,50,18755,12729,795,28,44,28,76.665,11088,10320,768,0,15460,8,0,50
9.95,80,50,22444,18991,779,20,28,20,87.559,13010,12242,768,0,17513,16,48,50
9.415,16,80,60270,32525,1307,21,59,21,131.261,30111,24604,768,4739,47745,8,0,80
9.508,128,640,132178,96319,1291,13,267,13,543.438,90385,68235,768,21382,98793,64,0,640
9.258,8,26,7815,7779,522,44,17,44,43.085,5354,4714,640,0,6480,0,8,26
9.667,80,50,13172,12915,523,20,26,20,82.673,9038,8390,648,0,10850,16,48,50
9.651,8,26,7938,7839,524,46,17,46,42.258,5296,4656,640,0,6591,0,8,26
9.678,80,50,13471,13212,525,21,26,21,79.358,9106,8466,640,0,10857,16,48,50
9.615,16,26,8030,8206,529,54,18,54,45.257,5673,5033,640,0,6758,8,0,26
9.667,80,50,13366,13450,529,27,26,27,81.395,9047,8399,648,0,10822,16,48,50
9.286,16,26,8176,8223,539,51,20,51,46.127,5700,5060,640,0,6921,8,0,26
9.258,80,50,13650,13185,537,20,26,20,79.506,9261,8621,640,0,10800,16,48,50
9.258,8,26,7843,7910,523,44,18,44,45.581,5459,4819,640,0,6521,0,8,26
9.667,80,50,13204,13046,524,20,27,20,90.697,9264,8624,640,0,11015,16,46,50
9.651,16,26,7982,7993,526,46,19,46,46.038,5688,5048,640,0,6894,8,0,26
9.678,80,50,13339,13344,526,21,27,21,85.572,9268,8628,640,0,11019,16,48,50
9.637,16,26,8156,8406,532,54,21,54,46.519,6033,5393,640,0,6981,8,0,26
9.258,80,50,13407,13567,530,27,27,27,80.513,9167,8527,640,0,10875,16,48,50
9.637,16,50,9991,9616,544,51,33,51,65.029,6764,6100,664,0,8256,8,0,50
9.674,80,50,13770,13309,538,20,27,20,81.303,9368,8720,648,0,11093,16,48,50
9.803,16,50,12324,12064,667,43,44,43,72.424,8187,7403,784,0,11054,8,0,50
